Date;Open NYA;High NYA;Low NYA;Close NYA;Adj Close NYA; Volume NYA;Open IXIC;High IXIC;Low IXIC;Close IXIC;Adj Close IXIC;Volume IXIC;Open RUT;High RUT;Low RUT;Close RUT;Adj Close RUT;Volume RUT
May 30, 2023;15,078.69;15,087.97;14,951.16;14,994.64;14,994.64;4,228,510,000;13,109.10;13,154.29;12,968.12;13,017.43;13,017.43;4,843,470,000;1,776.61;1,784.71;1,761.35;1,767.29;1,767.29;4,228,510,000
May 26, 2023;14,975.97;15,119.16;14,975.97;15,078.69;15,078.69;3,715,460,000;12,736.42;13,001.91;12,729.74;12,975.69;12,975.69;4,434,070,000;1,755.36;1,774.69;1,755.29;1,773.02;1,773.02;3,715,460,000
May 25, 2023;15,022.89;15,022.89;14,898.70;14,975.97;14,975.97;4,147,760,000;12,706.44;12,736.92;12,604.89;12,698.09;12,698.09;4,651,640,000;1,767.10;1,767.10;1,741.24;1,754.60;1,754.60;4,147,760,000
May 24, 2023;15,172.27;15,172.27;15,006.28;15,022.89;15,022.89;3,739,160,000;12,481.89;12,529.63;12,415.85;12,484.16;12,484.16;4,088,270,000;1,792.33;1,816.40;1,761.20;1,767.00;1,767.00;3,739,190,000
May 23, 2023;15,318.85;15,319.11;15,161.47;15,172.27;15,172.27;4,155,320,000;12,652.88;12,709.74;12,554.43;12,560.25;12,560.25;4,347,440,000;1,792.33;1,816.40;1,787.52;1,787.71;1,787.71;4,155,320,000
May 22, 2023;15,324.32;15,387.76;15,271.22;15,318.85;15,318.85;3,728,520,000;12,664.44;12,756.23;12,655.26;12,720.78;12,720.78;4,278,920,000;1,777.64;1,801.39;1,776.96;1,795.38;1,795.38;3,728,520,000
May 19, 2023;15,345.43;15,421.80;15,283.70;15,324.32;15,324.32;4,041,900,000;12,709.46;12,731.73;12,624.06;12,657.90;12,657.90;3,935,780,000;1,795.99;1,800.52;1,769.02;1,773.72;1,773.72;4,041,900,000
May 18, 2023;15,313.92;15,361.74;15,214.00;15,345.43;15,345.43;3,980,500,000;12,513.87;12,698.50;12,512.26;12,688.84;12,688.84;4,532,890,000;1,770.82;1,787.36;1,766.29;1,784.86;1,784.86;3,980,500,000
May 17, 2023;15,129.25;15,338.47;15,129.25;15,313.92;15,313.92;4,039,080,000;12,388.58;12,514.07;12,335.02;12,500.57;12,500.57;4,501,820,000;1,744.11;1,776.90;1,737.39;1,774.50;1,774.50;4,039,080,000
May 16, 2023;15,322.56;15,322.56;15,128.62;15,129.25;15,129.25;3,654,200,000;12,327.05;12,403.81;12,324.52;12,343.05;12,343.05;4,067,510,000;1,755.16;1,755.16;1,736.16;1,736.18;1,736.18;3,654,200,000
May 15, 2023;15,246.36;15,343.64;15,228.80;15,322.56;15,322.56;3,562,170,000;12,301.17;12,376.40;12,263.35;12,365.21;12,365.21;3,979,290,000;1,744.66;1,768.75;1,744.21;1,761.55;1,761.55;3,562,170,000
May 12, 2023;15,263.07;15,319.64;15,167.78;15,246.36;15,246.36;3,533,740,000;12,350.52;12,364.65;12,209.58;12,284.74;12,284.74;4,170,000,000;1,748.14;1,753.23;1,731.34;1,740.85;1,740.85;3,533,740,000
May 11, 2023;15,349.17;15,349.17;15,176.64;15,263.07;15,263.07;3,752,900,000;12,321.26;12,347.38;12,255.44;12,328.51;12,328.51;4,489,490,000;1,748.89;1,749.44;1,736.84;1,744.71;1,744.71;3,752,900,000
May 10, 2023;15,352.81;15,441.99;15,228.42;15,349.17;15,349.17;4,057,160,000;12,286.66;12,337.69;12,180.86;12,306.44;12,306.44;4,948,260,000;1,769.58;1,772.93;1,743.63;1,759.51;1,759.51;4,057,160,000
May 9, 2023;15,391.27;15,393.16;15,297.09;15,352.81;15,352.81;3,810,140,000;12,195.78;12,216.13;12,174.06;12,179.55;12,179.55;4,126,780,000;1,747.44;1,756.09;1,737.70;1,749.68;1,749.68;3,810,140,000
May 8, 2023;15,380.87;15,448.71;15,353.68;15,391.27;15,391.27;3,641,640,000;12,231.68;12,264.99;12,178.26;12,256.92;12,256.92;4,216,360,000;1,766.42;1,768.21;1,748.32;1,754.47;1,754.47;3,641,640,000
May 5, 2023;15,117.67;15,419.57;15,117.67;15,380.87;15,380.87;4,186,270,000;12,073.03;12,264.83;12,065.72;12,235.41;12,235.41;4,574,790,000;1,742.52;1,763.78;1,742.52;1,759.88;1,759.88;4,186,270,000
May 4, 2023;15,233.85;15,233.85;15,055.43;15,117.67;15,117.67;4,920,090,000;11,997.34;12,033.15;11,925.37;11,966.40;11,966.40;4,745,780,000;1,727.24;1,728.39;1,704.82;1,718.81;1,718.81;4,920,090,000
May 3, 2023;15,314.57;15,421.47;15,227.66;15,233.85;15,233.85;4,246,510,000;12,097.04;12,212.55;12,022.46;12,025.33;12,025.33;5,782,160,000;1,735.69;1,767.70;1,735.69;1,739.28;1,739.28;4,246,510,000
May 2, 2023;15,535.89;15,535.89;15,189.25;15,314.89;15,314.89;4,486,130,000;12,198.02;12,206.58;12,015.23;12,080.51;12,080.51;5,501,410,000;1,761.15;1,761.15;1,716.22;1,732.11;1,732.11;4,486,130,000
May 1, 2023;15,545.88;15,622.56;15,525.90;15,535.89;15,535.89;3,321,370,000;12,210.05;12,261.32;12,181.08;12,212.60;12,212.60;5,168,430,000;1,765.45;1,785.20;1,764.32;1,769.21;1,769.21;3,321,370,000
Apr 28, 2023;15,431.64;15,560.01;15,371.45;15,545.88;15,545.88;4,087,800,000;12,117.54;12,227.72;12,082.57;12,226.58;12,226.58;5,331,380,000;1,749.85;1,773.02;1,746.84;1,768.99;1,768.99;4,087,800,000
Apr 27, 2023;15,228.58;15,443.06;15,228.58;15,431.64;15,431.64;3,750,550,000;11,972.15;12,154.01;11,950.92;12,142.24;12,142.24;5,253,710,000;1,733.40;1,752.00;1,726.77;1,751.22;1,751.22;3,750,550,000
Apr 26, 2023;15,363.53;15,363.53;15,201.10;15,228.58;15,228.58;3,837,030,000;11,913.23;11,967.99;11,833.07;11,854.35;11,854.35;5,281,970,000;1,741.29;1,747.28;1,725.82;1,730.41;1,730.41;3,837,030,000
Apr 25, 2023;15,606.71;15,606.71;15,361.57;15,363.53;15,363.53;3,978,640,000;11,968.81;11,990.46;11,798.77;11,799.16;11,799.16;4,806,020,000;1,779.33;1,779.33;1,745.91;1,745.95;1,745.95;3,978,640,000
Apr 24, 2023;15,578.93;15,623.04;15,557.73;15,606.71;15,606.71;3,290,940,000;12,053.47;12,103.58;11,960.30;12,037.20;12,037.20;4,854,050,000;1,790.25;1,797.61;1,781.67;1,788.87;1,788.87;3,290,940,000
Apr 21, 2023;15,582.94;15,597.45;15,512.62;15,578.93;15,578.93;3,611,750,000;12,046.03;12,097.15;11,986.82;12,072.46;12,072.46;4,868,050,000;1,790.56;1,793.31;1,777.40;1,791.51;1,791.51;3,611,750,000
Apr 20, 2023;15,653.62;15,653.62;15,533.33;15,582.94;15,582.94;3,772,080,000;12,039.08;12,155.96;12,011.95;12,059.56;12,059.56;4,590,530,000;1,790.69;1,797.47;1,782.35;1,789.70;1,789.70;3,772,080,000
Apr 19, 2023;15,684.96;15,684.96;15,594.22;15,653.62;15,653.62;3,572,560,000;12,063.68;12,191.10;12,060.17;12,157.23;12,157.23;4,972,700,000;1,789.99;1,802.79;1,782.72;1,799.44;1,799.44;3,572,560,000
Apr 18, 2023;15,668.34;15,710.47;15,634.46;15,684.96;15,684.96;3,536,640,000;12,234.56;12,245.43;12,110.23;12,153.41;12,153.41;4,851,810,000;1,807.24;1,809.59;1,787.00;1,795.55;1,795.55;3,536,640,000
Apr 17, 2023;15,601.78;15,668.96;15,573.36;15,668.34;15,668.34;3,611,180,000;12,108.23;12,159.02;12,064.10;12,157.72;12,157.72;4,823,180,000;1,784.38;1,802.84;1,784.12;1,802.84;1,802.84;3,611,180,000
Apr 14, 2023;15,630.89;15,707.81;15,531.13;15,601.78;15,601.78;3,575,690,000;12,117.91;12,205.72;12,026.55;12,123.47;12,123.47;4,655,740,000;1,798.15;1,805.02;1,770.56;1,781.15;1,781.15;3,575,690,000
Apr 13, 2023;15,500.93;15,650.84;15,498.94;15,630.89;15,630.89;3,596,590,000;11,997.42;12,178.80;11,995.94;12,166.27;12,166.27;4,942,990,000;1,778.47;1,800.64;1,778.47;1,796.68;1,796.68;3,596,590,000
Apr 12, 2023;15,520.92;15,668.36;15,485.50;15,500.93;15,500.93;3,633,120,000;12,110.87;12,134.50;11,916.54;11,929.34;11,929.34;4,909,770,000;1,793.66;1,803.19;1,772.39;1,773.70;1,773.70;3,633,120,000
Apr 11, 2023;15,427.18;15,567.28;15,427.18;15,520.92;15,520.92;3,665,830,000;12,080.24;12,091.27;12,011.40;12,031.88;12,031.88;4,676,960,000;1,776.90;1,794.45;1,776.90;1,786.59;1,786.59;3,665,830,000
Apr 10, 2023;15,379.13;15,427.30;15,297.78;15,427.18;15,427.18;3,423,650,000;11,975.13;12,084.95;11,924.20;12,084.36;12,084.36;4,334,070,000;1,749.31;1,773.23;1,745.46;1,772.44;1,772.44;3,423,650,000
Apr 6, 2023;15,368.26;15,400.76;15,323.18;15,379.13;15,379.13;3,486,690,000;11,939.08;12,098.50;11,898.36;12,087.96;12,087.96;3,862,800,000;1,753.11;1,758.43;1,744.50;1,754.46;1,754.46;3,486,690,000
Apr 5, 2023;15,374.11;15,419.65;15,304.06;15,368.26;15,368.26;3,968,020,000;12,081.76;12,086.75;11,931.85;11,996.86;11,996.86;4,378,590,000;1,764.22;1,764.22;1,742.78;1,752.13;1,752.13;3,968,020,000
Apr 4, 2023;15,487.75;15,510.28;15,307.95;15,374.11;15,374.11;4,227,800,000;12,208.49;12,224.68;12,081.81;12,126.33;12,126.33;4,298,760,000;1,804.48;1,806.70;1,760.99;1,769.65;1,769.65;4,227,800,000
Apr 3, 2023;15,374.91;15,514.92;15,374.91;15,487.76;15,487.76;4,234,700,000;12,146.09;12,196.34;12,086.52;12,189.45;12,189.45;4,816,440,000;1,804.02;1,812.37;1,783.47;1,802.31;1,802.31;4,234,700,000
Mar 31, 2023;15,200.59;15,377.02;15,200.59;15,374.91;15,374.91;4,525,120,000;12,031.54;12,227.93;12,030.44;12,221.91;12,221.91;5,521,150,000;1,775.05;1,802.70;1,775.05;1,802.48;1,802.48;4,525,120,000
Mar 30, 2023;15,123.96;15,254.76;15,123.96;15,200.59;15,200.59;3,930,860,000;12,010.45;12,044.79;11,953.37;12,013.47;12,013.47;4,738,880,000;1,778.68;1,787.64;1,762.34;1,768.38;1,768.38;3,930,860,000
Mar 29, 2023;14,949.35;15,128.77;14,949.35;15,123.96;15,123.96;4,145,250,000;11,855.59;11,941.60;11,823.35;11,926.24;11,926.24;4,493,540,000;1,763.13;1,771.71;1,759.05;1,771.60;1,771.60;4,145,250,000
Mar 28, 2023;14,894.85;14,986.99;14,892.20;14,949.35;14,949.35;4,014,600,000;11,752.76;11,752.76;11,635.03;11,716.08;11,716.08;4,036,910,000;1,749.63;1,759.47;1,745.13;1,752.63;1,752.63;4,014,600,000
Mar 27, 2023;14,758.57;14,955.72;14,758.57;14,894.85;14,894.85;4,233,540,000;11,868.54;11,903.21;11,739.05;11,768.84;11,768.84;4,330,320,000;1,747.93;1,762.65;1,742.06;1,753.67;1,753.67;4,233,540,000
Mar 24, 2023;14,693.02;14,770.79;14,514.57;14,758.57;14,758.57;4,583,970,000;11,747.62;11,826.23;11,670.67;11,823.96;11,823.96;4,363,650,000;1,711.45;1,735.76;1,695.23;1,734.92;1,734.92;4,583,970,000
Mar 23, 2023;14,741.08;14,937.90;14,598.32;14,693.02;14,693.02;4,991,600,000;11,811.32;11,962.69;11,684.52;11,787.40;11,787.40;4,917,460,000;1,733.50;1,758.91;1,706.34;1,720.29;1,720.29;4,991,600,000
Mar 22, 2023;14,985.95;15,076.13;14,740.19;14,741.08;14,741.08;4,533,010,000;11,857.50;12,013.99;11,666.85;11,669.96;11,669.96;4,981,590,000;1,776.51;1,779.72;1,726.61;1,727.36;1,727.36;4,533,010,000
Mar 21, 2023;14,777.70;15,010.58;14,777.70;14,985.95;14,985.95;4,920,240,000;11,764.79;11,879.16;11,724.91;11,860.11;11,860.11;4,829,870,000;1,761.87;1,788.37;1,761.87;1,777.74;1,777.74;4,920,240,000
Mar 20, 2023;14,599.05;14,817.21;14,599.05;14,777.70;14,777.70;5,347,140,000;11,614.39;11,695.55;11,550.69;11,675.54;11,675.54;4,970,630,000;1,733.51;1,761.74;1,733.51;1,744.99;1,744.99;5,347,140,000
Mar 17, 2023;14,830.99;14,830.99;14,560.37;14,599.05;14,599.05;9,354,280,000;11,696.34;11,773.11;11,562.63;11,630.51;11,630.51;7,903,090,000;1,765.16;1,765.16;1,720.92;1,725.89;1,725.89;9,354,280,000
Mar 16, 2023;14,662.55;14,859.33;14,506.60;14,830.98;14,830.98;5,695,790,000;11,384.87;11,733.80;11,365.49;11,717.28;11,717.28;5,498,920,000;1,733.50;1,781.10;1,717.59;1,771.24;1,771.24;5,695,790,000
Mar 15, 2023;14,944.74;14,944.74;14,471.08;14,662.55;14,662.55;6,594,010,000;11,291.17;11,447.90;11,238.44;11,434.05;11,434.05;5,912,430,000;1,763.72;1,763.72;1,716.67;1,745.94;1,745.94;6,594,010,000
Mar 14, 2023;14,764.37;15,044.65;14,764.37;14,944.74;14,944.74;5,665,870,000;11,357.73;11,467.02;11,284.93;11,428.15;11,428.15;5,533,120,000;1,770.65;1,802.12;1,760.08;1,776.89;1,776.89;5,665,870,000
Mar 13, 2023;14,894.18;14,949.35;14,645.55;14,764.37;14,764.37;6,558,020,000;11,041.46;11,326.73;10,982.80;11,188.84;11,188.84;6,201,490,000;1,755.04;1,773.53;1,722.85;1,744.30;1,744.30;6,558,020,000
Mar 10, 2023;15,140.79;15,164.13;14,830.91;14,894.18;14,894.18;5,518,190,000;11,325.36;11,373.81;11,093.86;11,138.89;11,138.89;6,193,500,000;1,821.68;1,821.68;1,756.82;1,772.70;1,772.70;5,518,190,000
Mar 9, 2023;15,440.64;15,497.39;15,112.92;15,140.79;15,140.79;4,445,260,000;11,578.31;11,667.12;11,319.98;11,338.35;11,338.35;5,061,790,000;1,879.22;1,883.02;1,826.29;1,826.59;1,826.59;4,445,260,000
